	driver_id	comment
11768	a76c0a265af985ef3abe8a82fafbe7ea	советую!
11769	5cd67d0bcf20c02d6700512c56212e4d	Кричит, без маски, не подъехал к подъезду при свободном проезде. Вот понять не могу, почему уже не первый водитель не соответствует правилам сервиса? 
11770	23a41032e150aac8f828c2e389f74b25	вождение профессиональная
11771	3eeb5da68e2f13d9836af9812e17902d	Благодарю
11772	d4da5d862a1224ac504af02e9ff599cb	Вежливый водитель
11773	d6d3a74e4c4bed90a78cc35a590ade7d	очень приятный и вежливый водитель, спасибо за комфортную поездку 
11774	f8e906fdab741e83ad2e880ef83e201e	отличный водитель
11775	9327cab0c34122eb0ea71bd8e21e1858	Снял с меня лишние деньги за ожидание потому что протирал стекла когда я был в машине . Водитель был без маски и постоянно кашлял 
11776	d7a542dfe4266fe1b5649c23646f4ef0	Ладно, что водитель был без маски, но якобы 10 минут ожидания и +80р к стоимости поездки, хотя ожидала машину уже на улице, выглядит как мошенничество 
11777	a351602d16b8fd09139b5662ff526742	Прекрасный человек ! 
11778	2b065c78ffe60d059636be67362b5fce	Водитель остановился на ожидании не в том месте
11779	98c9591ebbee7226ccb4dd1744d185a8	водитель супер 
11780	a28d5c8d4762d68c01472c1265781f61	водитель разводит, говорит, что стоимость поездки 800 р., но когда ему показываешь, сколько было подтверждено, сразу с этим соглашается. Пытаются разводить пьяных пассажиров и это не в первый раз. сейчас разница была между 154 и 800 рублями.
11781	651d86e8091c477a90586541159e5df3	Водитель не приехал 
11782	aa752e72821c81899db3c09d75bb81ef	водитель съехал с МКАД и поехал на нелегальную заправку!Хамил и ещё ругался на меня!Хотя я сказала это страшно!это страшная поездка 
11783	381d1af58452d2976a9ae4ec15007b06	машину вызывала для другого человека водитель с нее взял 400 рублей. Во первых в начале такси было вызвано на сумму около 300 рублей, мало того он сточл мой в другом месте поднял тариф.  и с меня удержали ещё 375 р по приложению. так как оплата у меня по банковской карте. Что за коррупция такая в вашем приложении. Прошу выяснить ситуацию и вернуть мне деньги. 
11784	78dbd8c522efa856b1619203ac052dc2	Все отлично ? 
11785	01d95c7bb902256123f4745c08bf1494	Рекомендую ??
11786	a8172392ea8e5785f9e0d441e7d0163b	Большое спасибо
11787	69d136f475f4ffbb9e49daf8f1a019f1	отличный водитель!!
11788	afabb69f86d39e01e3b7ac4dce0dfc38	ВЕРНИТЕ ДЕНЬГИ!!! Водитель обманул. Был безналичный расчет. Водитель взял наличку и плюс списали деньги с карты!
11789	a323f70d8f81e9cb09ab77e72620e7c4	Старость надо уважать, но не когда это касается твоей безопасности. Я понимаю, что в таком возрасте работают в такси не от хорошей жизни, но тем не менее ехать было страшно, либо машину вело либо манера вождения. Далее не подъехав к месту подачи машины водитель позвонил и на повышенных тонах начал выяснять почему я его не вижу хотя находятся совершенно не там где было указан
11790	43bfbe9b46982ac243af598b426f0bf2	очень хороший водитель
11791	104e5240a6df72abf12d9a31c0d2c1ec	cityznlh9m2
11792	db67f396f90011d45fd9e6e5e4e5722a	Спасибо за комфортную поездку ! 
11793	d406c2a13f16bc502558139f92c3833b	Всё прошло отлично.
11794	6b6600db84a64f6271aba8f08b90011f	Он на меня нагрубил.  Он не хотел довести до указанного место. Дорога была плохоя говорит, хотя я каждый день с такси еду, никто на дорогу не жаловался. При этом он хотел полностью оплатить. Он меня овозвал сучкой...
11795	6cf177b88016d8dc74a3ff9d54b01fef	Водитель подъехал в другое место. 
11796	f6668be70ee459e413c0aad8d99ac678	Спасибо:)) 
11797	a4cffbfae4e8951b016fcfd0e4fc8197	Быстро и комфортно доехали! Спасибо водителю огромное! 
11798	8345817670fd00549a0f465729cdaac0	клиентоориентированность 
11799	be481c578ea3b6938a53f87384dec003	Все круто, но водитель ждал, остановившись перед пешеходным переходом впритык, это неправильно(
11800	7a705a4893186ba9519bc0f5ced89792	Спасибо сити. Лучше завершение дня даже представить не мог 10 из 10. 
11801	c6db4578c15b0dc6e198d4e44dbb7ce5	супер
11802	d743d5270a8b81222b747fadbb5f7287	Сел в машину , тут же водитель начал высказываться и говорить что я накуренный , от меня марихуанной воняет , нас щас остановят менты и «доебутся» 
11803	759a0821af7c37b6dd2c2360821ae5d1	Идеальный водитель!
11804	7885daed072a0cf98c6c39b5541c9382	всё отлично!!! 
11805	24546a3bfe062286cea3b753c7b07053	Лучший водитель, который мне попадался! Спасибо!
11806	0aea189be77313a63fff95f7166c92cb	Редкий случай
11807	5b56e060c8c7eadf5d20b92348ba93c9	На полную громкость слушал что-то на своём языке
11808	ba43db395d17271c2cb5510af99f1f4f	Очень интересный водитель!) Приятно пообщались по пути)???
11809	65a1c6782ecd39c3485a5e22880c60bd	супер водитель
11810	3647b55dd79ee0dee3ada6dbc684cc97	Ехал пол часа до меня 
11811	c4b3651950b63e64f0e6193d270c3586	Спасибо огромное!!!
11812	963b39e88689f56adea36eaddfdf39aa	Водитель поехал не туда, я на обратил внимание, так как надеялся что он едет по навигатору. В какой то момент я посмотрел в окно и понял, что мы едем в обратную от вокзала сторону Москвы, сказал об этом водителю, он развернулся и на мою фразу о том, что я опоздаю на поезд, сказал
11813	e89b10e3c6aa2aad530d306cbfc07769	Водитель просто класс! Побольше бы таких!!!?
11814	1f89bda6835842791d5d9157ac272129	Снятие денег за ожидание из за водителя 
11815	06a1ea31b9d5e0d96f949c663694b6c0	Отличный водитель замечательная поездка 
11816	c4b3651950b63e64f0e6193d270c3586	Все супер спасибо !!
11817	919747ae45e5d422f61ca5dbac5e2ecd	очень хороший ?!
11818	2ba4946266f2e9a9274aa6d9fc094c0c	водитель, супер! всем поучиться надо у него! 
11819	b5683c0c0892fef2e204dfe2c0c5547b	Большое спасибо! 
11820	cb4739eca2ac7e79d9e65209b941ace9	когда навигатор будет правильно указывать место вызова?Почему по адресу
11821	f8adddd46f90187857abe508ecd925fc	Идеальный водитель 
11822	cc6266c86b612a59e2007dc87df09b8f	спасибо большое) по большое бы таких хороших водителей))
11823	3e35b682570627d6dc54172550cfdaef	хороший водитель
11824	cbeaa6b4066f05e9b23e35d331a3c458	все отлично
11825	7e19ff8c63fbe2bf73a93d6a7610ed1b	Водитель перед приездом написал, что поедет сначала в магазин, а потом заберёт меня. А затем при поездке очень агрессивно водил
11826	19d3b9680085bc0d4c9e81564a9600b2	Самый лучший водитель за все время пользования услугой! Советую!
11827	d10c0cfaa26d2637a2210fc38b25869b	идеальный водитель
11828	2d90b98e343d2194d01b4bd32e0638a4	Очень плохо пахнет 
11829	0cc71d517ae120ed22d6d17fd881cb54	отличная поездка, респект водителю!!! 
11830	71bf043006ab3ffc522605b7067492ef	Спасибо!
11831	a5832be2ae039b586b1be8a69dd66373	Рекомендую. Отличный волитель
11832	176bcc0c13cd1915a7c712dbd5571d84	Водитель ждал не на указанной точке, а намного дальше!!!!!!!!!!!!!!! 
11833	367de7db02a31b3a45a2bcad9a877c68	у ситимобил не точные карты, поправьте их, не видно географию точки посадки ивысадки
11834	b3a6845fdf7b95d0926264a9b98f24c9	Буквально летел по Мкаду, было немного страшно, игра в шашечки на дороге. 
11835	4ab355e6a4f3e0508f6fab4a6e0a7b0d	Замечательный водитель и поездка! 
11836	692201c2e477187f32e7c62b957ad922	Водитель грубил и вёл себя не коректно
11837	d5fd843556d6afb8d8af0edcbd785f7f	Водитель вообще невежливый, он был грубым , плюс он подождал меня в другой точке, и он слишком медленно ехал , общается с кем-то по вотсапу когда он едет и приложение или я случайно не написали адрес правильно , и когда я сказал ему, он вообще не слушал меня, поехал не как я хотел.....
11838	03ecfe158dd80051723985166b5b2b49	Отличный водитель 
11839	0c2c99ee5796ba575b01cad1b083cc8b	Очень дорого сразу и резко стало!  Придётся от вас отказываться. 
11840	1996602cbc20e1b3af3da76690c6e259	водитель ехал не понятно где ,это просто ужас ,всю дорогу ,что то ворчал ,такое ощущение ,что 1 раз за рулем,в машине ужасный холод
11841	3abb932b76ccac4cb7a6aa6e89feab55	Информация о подаче машины была дана рано, к моменту реальной подачи прошло 4 минуты, за которые пришлось заплатить... 
11842	1545ebf8aaccf69176a1870e682d0545	Платное ожидание в пути, откуда взяли?
11843	c08af8378d108bd8acb9b7c7d1312986	Спасибо 
11844	d6d6a119009138585d786f97812c8af6	очень приятный водитель
11845	c58bf75c6400bceabbe017f35b2713de	водитель опоздал на 10 минут 
11846	8a431c205df9fb8155bd339f350386ea	Лучший водитель Ситимобила. Вежливый, спокойный и терпеливый, а ещё очень красивый)) 
11847	45168c69039cb2278802b2a91b0eb16b	некомфортное вождение, очень укачало
11848	f4210dbf334f61fbffc7a2e1c6adb871	Спасибо водителю за помощь с багажом! Поездкой довольны :) 
11849	64ced8d3120c620c5d946e0c0c63665e	надо быть чуть внимательнее, я указала, что едет другой человек и его телефон.
11850	cefca8b83f26da130a13dc1241a8b754	водитель очень хороший и приятный человек 
11851	f6018dfb38d0661222fb669ddceeb003	отличный водитель,очень внимательный и вежливый!!!Рекомендую!!!
11852	2ff544b5ec6c055c05309f4814ea0159	Водитель высадил не доехав до места назначения. Из-за этого я опоздала на электричку 
11853	5282e83fa94690052bcaef6c5596fd23	Все по классике
11854	20e3453c38c68271620443713f6dd7fd	водитель не знает дороги
11855	919747ae45e5d422f61ca5dbac5e2ecd	Отличный специалист своего дела и очень приятный в общении
11856	fdac9f73cb231e3f8230f37f5f60887b	Идеальный водитель, чистота и комфорт??
11857	beb955329535346599aa9217c65a18b1	Приехал не то место еще взял деньги да ожидание
11858	ed4e2d28c42d74023f0605e9f14c1c99	Взял 270₽ вместо 243,мне не жалко,я бы и так чаевые оставила,зачем обманывать ??????? Последнее время меня так хотели 2 раза обмануть! В этот раз я не проверила сумму.
11859	1a858e8983bfc87e40398521c164848b	а почему вы с меня сняли ещё 5 рублей?
11860	915f8fd48e169a486671037f5012e9d5	Ты крут чувак 
11861	6348f63cd77ecce4102f7ea384636ce9	идеальный водитель
11862	195ef25d17bc4ed102770ed22d50e40e	Водитель разговаривал по телефону 
11863	524acf7813fc42494ca1b65b5b92daaf	Замечательный водитель!
11864	3d75faf1908c358c92567d1e8f02e091	Водитель провоцирует и жмёт всех участников дорожного движения, ругается матом, агрессивно водит, создаёт аварийные ситуации, работает без маски. 
11865	9327cab0c34122eb0ea71bd8e21e1858	Водитель ответил на телефонный звонок во время поездки 
11866	40f370224c79e955bdfe0ec652547b86	Лучший водитель! Очень быстро довез при этом не нарушая и аккуратно! Был на связи когда я ожидала такси, подъехал куда было необходимо
11867	3b1a72572c86724c7ae2b04c0d04a040	Вместо 250 рублей заплатили 700
11868	27da5942693468ce22cb261262843d69	Привёз не туда куда нужно, едет без навигатора, а дороги не знает. 
11869	16a8edb90264216855fef5ea4b531243	Отличный водитель ??
11870	ccb639fec4458297e4d5e4ac9d97a417	не знание дороги. не туда подьехал. пришлось его искать. хам
11871	f9bb18c6cae201e610ee644089743a0f	Здравствуйте. Водитель опоздал сам, я его ждала и поставил счётчик ожидания. Верните мне средства за ожидания. Помимо этого водитель не умеет водить совсем. Не знает дорогу, не имеет навигатор, не соблюдает правила движения и увёз меня не в пункт назначения. 
11872	82d297d4da817bec1f28c2788ae1c4e9	Супер водитель всем советую 
11873	b5683c0c0892fef2e204dfe2c0c5547b	Очень нерасторопный 
11874	b8c10e401d6bcb8298992751835eb436	?????
11875	4f507edfa3cc24aceebec59602c28ec3	Все отлично!
11876	fecb5b9c66b3f6cccacf2495dd9c8387	приятный водитель, спасибо.
11877	90f43f3904f8fc6b934a29ed522b73b1	"ВОДИТЕЛЬ НЕ ВИДИТ ТОЧЕК НА КАРТЕ, НЕ ЗВОНИТ ПО ПРИБЫТИЮ, НЕ ЧИТАЕТ КОММЕНТАРИИ К МЕСТОПОЛОЖЕНИЮ КОНЕЧНОГО АДРЕСА ИЛИ ВИДИТ, ЧИТАЕТ, НО ДЕЛАЕТ ВИД ЧТО ПОТЕРЯЛСЯ!!! ИЗ-ЗА КАК БУДТО ""ПОИСКА"" НАКРУЖИЛ НА СТО РУБЛЕЙ БОЛЬШЕ ЧЕМ БЫЛА ОПЛАТА ОТ КЛИЕНТА."
11878	f7793737bcb8a83109cb023d31e4c5f0	класс
11879	c85677297fb48778410b93b0f702b892	музыка в машине
11880	342d9cf4c868ca37d39253f8f713e525	Лучший !!!
11881	c58bf75c6400bceabbe017f35b2713de	Водитель бестактно, прибыв на место забора, просто прошёл мимо отправителя и молча пошёл в туалет, потом молча забрал отправление и ушёл 
11882	35ff909d49abcb9bcacc771887f43c40	Спасибо большое.
11883	629686e633923f9f973e206a5f51028c	Парень молодец ?
11884	7ce7356dd35db23c9b5b8ad8ed2cf1d4	Хороших дорог водителю
11885	f9bb18c6cae201e610ee644089743a0f	Прекрасный водитель! Поездка была очень комфортной! 
11886	53c672cd80711aa0a63e1a7622c69ae0	Доказывал что геолокация в приложении не работает. В общем  вёл себя не культурно. 
11887	16a8edb90264216855fef5ea4b531243	все отлично!
11888	f31a34f3874fea8407bfea66b73d1749	Побольше бы таких водителей  ...!!!
11889	69c7cabf22357e14dbddefa3778c55d4	Водитель в итоге взял с пассажира, 326р, а в приложении отображалась сумма 295р.
11890	26535ff338f57538fd932bdb6648077e	Резкая манера вождения - только посмотри телефон, сразу укачивает
11891	aeac751ea830a35559984605e4fc3ff7	Водитель вел машину агрессивно подрезая  другие машины и не соблюдая дистанцию между автомобилями, вследствии чего на протяжении всего пути резко тормозил. Почему я в классе комфорт должна переживать за свою безопасность?
11892	0372668391f65404c99593189d4a7f47	Спасибо !
11893	57c05a24f09e72d50b80b7939cfd842c	Отказываюсь платить за ожидание, так как водитель не прибыл на место и включил счётчик раньше времени!
11894	a93ce6b6a63026beeaba053ed016e451	Незнание дорог города. 
11895	ec5d8f1685a98a261afa5523efbdc392	приятный водитель, вежливый и аккуратный
11896	558b475aa0eacd38778f091a346c39d2	супер! отличный водитель 
11897	f69232184d9c8d4bf981c62deabb5206	Машина была сломанной, вождение не плавное. Адреса перепутал,и ругал нас . Его эмоция не нормально, легко взволноваться . 
11898	f39ed1e789fe25cbf5b807b660275d4e	Запутался с маршрутом , накручивать круги пришлось , пока до места назначения привёз 
11899	ffc87f1f1dd674c5b82ad6fb8ddef5c7	Супер водитель и человек 
11900	951410ef679f167e6515ea5e4d5fb92d	Укачало сильно(
11901	8f3dc6815d56cb0f6aa3db5bd4345b57	крутой мужик
11902	f778e059ef390f3e61752dc1d1be5c56	водитель не плохо рулить 
11903	fabaa2c6d3e6cbc94d5accca664f6761	Очень хороший водитель
11904	bfb2a7146d8fb9240c1e5c3905e7ee64	Безумно долго ехал, не туда подъехал. Остановил машину так, что мне пришлось залезть в сугроб. Нервный и дёрганный 
11905	5a78d09e045bc0cc84263cba473339d7	Водитель резко останавливался постоянно, очень сильно разгонялся. Мне стало плохо от этой поездки 
11906	05cf29c8417944ddfb8bf7ac6aac4a1a	Всё хорошо 
11907	405db6281950b1fc0c353f3df424ddf2	Водитель постоянно зевал. Было страшно, что уснёт по пути. Проверьте время на линии.
11908	c67eba8b2be159af4a57268991c03a6f	Водитель приехал не в ту точку, которую указали при заказе!
11909	275510b4f4fc0940d6db3950d5989bed	В машине ужасно пахло перегаром 
11910	ba81a120513e4dface794067be9176cf	Отличный водитель, очень приятная беседа. 
11911	5b6e584eb530e4786a5c4a0028accd2b	обозначил завышенную  сумму расчета  Возьмите на заметку.
11912	e93bebdd0bd013f1b14272f31d4ab27e	Водитель включил режим ожидания, не доехав до дома. Я это видела, так как шла за машиной. Когда я спрсила, почему он так сделал, водитель меня просто обматерил и продолжал хамить всю дорогу! Требую вернуть деньги за поездку!
11913	b837642543e7167356d3c8f153d175e0	Хотела бы оставить чаевые, как это сделать?
11914	fcfb97223e29240baefb0a05e53fca43	Вежливый водитель, поездка понравилась
11915	41cab271d2fa69666e3d46bf718dd033	подъехал ни туда куда нужно
11916	930b7060aa7c5a720d7109266d20e6ad	отличная поездка!
11917	6bb2dac04de17441d4066fe055ddb831	Смотрел фильм на телефоне подключённый к магнитоле 
11918	1229670b16e1da0238f225d0848fc230	Водитель включил ожидание подъехав не в то место, не уважительно общался и не отменил платное ожидание. Сумма смешная ситуация не приятная. Пускай учится разговаривать! 
11919	2f9004d4fca4306dbc677a6fcc981985	?
11920	77822000446d0ec55212440a5e5beeee	мировой человек
11921	d54fc811e80389be52d361158614b3db	Спасибо большое!
11922	83de19b01e25f3b25f12eae34a324133	супер водитель!
11923	59ad8555416f95a120d07c0e59774566	Грубил и указывал как я должен с ним здороваться
11924	43b1b4e380f3e1c05ccda469e8787f03	Спасибо большое 
11925	bcc05d270e87f070b8225d593c630219	Водитель не знает аэропорты. Зачем-то повёз через город , по всем светофорам , пробкам. Багажник занят. Пришлось ставить клетку в салон.  В машине грязно. 
11926	15a5f1c15c31f2744911d0f1b9542f6c	Курение, вонь, неприятное вождение 
11927	6a362f693117cf778d435a399f96774a	Просто невероятная! Прекрасный человек! Супер маневренный и внимательный водитель! Огромное спасибо за настроение и поездку ????? отблагодарите, как будет возможно
11928	09a87eafa4859cf8ab0e0b12f10c8f58	не туда приехал 
11929	e835e1af5c576efd6ea2d834ed1f2bad	Красавчик 
11930	80d55ddd78262f0009ed5f73d6c1f398	Водитель не умеет пользоваться навигатором, нарезал круги при подъезде к месту назначения.
11931	692201c2e477187f32e7c62b957ad922	молодец
11932	3e15e32efc5bc962331d974be25a371d	Грубый и ужасный водитель !!! 
11933	f5d94391eccfeb4750204b0bf837013d	Спасибо 
11934	16a8edb90264216855fef5ea4b531243	Вежливый водитель 
11935	1545ebf8aaccf69176a1870e682d0545	?
11936	b56ea632fa93657b5d51e8cdbda44cf1	Ещё разговаривал по телефону
11937	cfe15f22f1823f5217e95b9d2ad78c31	отвратииельная езда,водитель танцевал ламбаду на дороге,перестраивплся буквально каждую секунду,с олной полосы на другую
11938	c5406fa0b08c24bc418548e6194f9255	супер водитель, спасибо!
11939	be5ec444ffc39c635f0aa0351687ad9a	Водитель очень вежлив и опрятен. Оккуратное вождение. В машине очень чисто. 
11940	b949890e3d0ef4f2fbb2ec04a5713774	Водитель дважды повернул не туда, чем значительно увеличил время в пути.
11941	6f6f4b1f8123f7e9d5d99f4dfe0298c9	отличный но. не умеет ждать 
11942	1ba08e60fbea6dcdda285954b4cfad87	спасибо большое очень хороший человек
11943	59f89f3ad447a609d65a793621940691	супер водитель
11944	1ad396fe0b6c91e7c8bf085a2e84ce19	все отличное
11945	d9179d8666276f7f6e8f30cbe1fb22b5	Очень хороший водитель, хорошее общение и красивый салон)??
11946	5eccdee1983f70dc04e8e62973e8ab75	Добрый Водитель!!!
11947	cf3b459ad546fc7f881351f05461b38d	Водитель не мог закрыть заказ из за этого я опоздал на электричку 
11948	445e46abf17dfb8202143dd6c8a52d94	Заказал такси. После того, как был назначен водитель, время ожидания отображалось 6 минут, затем оно увеличилось, когда позвонил водителю и спросил, через сколько он будет, сказал через 4 минуты, но в итоге мы ждали такси 14 минут.
11949	e89b10e3c6aa2aad530d306cbfc07769	Лучший водитель ❤️
11950	3fb8c1cf970675fcd874efab723e41f8	Очень грязно, газета не понятная, порванная  лежит в ногах, поехал два раза не туда, чем насторожил меня
11951	cce562a601c0484702c2bbc200d8adb5	спасибо водителю за помощь
11952	6391e1881ac8584775b0993e1a843bad	водитель обманул  с оплатой.не учел сумму скидки.Будьте внимательны.
11953	54bd7b161dd51d668fc80a8e589f774d	Хороший Водитель! 
11954	9d111e866e5172df2847c62d53abe8fb	Спасибо за поездку
11955	db7bda22f47390d031910de2a0f8863c	Водитель очень долго добирался. В приложении время ожидания составляло 6 минут. По факту ехал ко мне около 15. Маршрут из приложения он проигнорировал. Сама поездка комфортная, всё понравилось
11956	367de7db02a31b3a45a2bcad9a877c68	Очень приятный спокойный водитель. Отличная езда по городу, никаких аварийных ситуаций. чистый салон. тихая музыка. поездка просто супер!!!!!
11957	01d95c7bb902256123f4745c08bf1494	очень хороший водитель! рекомендую 
11958	a91d31267c36150b7a9c29f7c6cf084a	Очень доброжелательный водитель и мега комфортный стиль вождения! Очень приятная поездка
11959	b49053f6dbfbe05e76d38fb0d102ff3d	отлично ??
11960	7f84720e3b3344f76f1c1cc2b0ac5d60	Водитель сказал, что в приложении было не указано точное время начала поездки. Заказ был сделан заранее на определенное время. Водитель звонил за 20 минут до времени начала поездки и поторапливал.... сказал, что давно приехал, а в приложении не указывается время начала поездки...
11961	90f7fa7fdb7f9b4d9a8f7c4ce60a9786	Самый лучший водитель 
11962	81cb07a422c4166d4bc7bef0fc3e5778	Водитель не дал сдачу
11963	0476543adf08bdb00b0e867de8e02611	Отличный водитель??
11964	1eb0767c37af68f0b4a28d548deead7e	Постоянно разговаривал по телефону и отвечал на сообщения!
11965	87616d4c6f07ec1d4f8f227f5d452ea8	водитель взял с меня 400₽,стоимость поездки стоило 227₽,почему у Вас такое происходит?
11966	11eb4fce166c72f0efd11f3b879b0bbe	спасибо! отличная поездка!
11967	6e9977beb245572be869f163ea35ab06	Почему у меня с карты сняли деньги? Я ждала водителя, он не правильно подал машину?
11968	63ba9a4eb0b55ed0dda347d2dee834f3	Приятный и компетентный водитель!
11969	ddf6d1973a26fa411b85efde48f84454	Очень добрый и приятный водитель, да и интересные видео включал в машине
11970	8d39c52865ed9af946327fd5253ed126	примя года отлично водитель
11971	16a8edb90264216855fef5ea4b531243	Замечателтный ?
11972	41fdca9dcb86bc71e31d38f363cd595e	Отличный водитель! 
11973	f3465b6a8fd3cd554e137ff9cdae33da	поездки не было , водитель не приехал! А деньги списались , требую возврат денег, срочно!
11974	bb0185c5e3474958f46c7121ee7200f0	Цена оказалась больше , чем изначально 
11975	d6d2217653ca1113bbf008b0f8e57721	Вежливый,доброжелательный и пунктуальный водитель 
11976	f502b82952d54e5f7bfc536cdbbe012a	комфортно, приятный водитель.?
11977	5914e0184366a4ee072d4c6a5b710099	Отличный шофёр. 
11978	6d244975ffca5ba4eff2ecc15fc042be	привез НЕ к указанному месту назначения
11979	efd445599e579fb21055dcc65eafa773	"Водитель не въехал во двор и включил прибытие, пришлось дополнительно звонить и разбираться, во время поездки постоянно разгонялся и тормозил, а это опасное вождение. В целом это не уровень класса ""комфорт +"", максимум ""Эконом"", а я заказывал другую услугу."
11980	eddd0bc1a464ce8930ec71fb6d5e035b	Всё хорошо 
11981	d532a7de8ca3225ab1bb898b252ca512	отличный водитель, рекомендую
11982	15045625bc4960cbc6f1e900af8832c5	Водитель заблудился
11983	7e79301c9ea2f46e2aa8fa93f411cb75	Водитель привёз вообще не туда, куда нужно было, хотя адрес я ввела верный 
11984	a4d3f91e2d38c9cbe78e555f67287818	Все на высоте и терпение водителя тоже.
11985	4bb45ed63103e67be620347c139bda6a	Агрессивное вождение, разговор по телефону за рулем
11986	5aa40ba422793399fe7635b75b6894c3	спасибо большое
11987	44a79a9ca114f97fa8015f21f0777a1b	Укачало от стиля Вождения 
11988	78e08be46054efdf2ddd556ae02901c6	Водитель уехал в тот момент, когда я пытался сесть в салон
11989	cdbf17c26a3a71c59b4bda0a3fa5354f	отличный водитель)
11990	6f98777247c41c24133b23fa66443e49	Ужасно все
11991	f3cc64d02d61c32ef8b7b507cdefa16a	Плавная езда
11992	abea75ff938ebc6d364d6b4909f7d561	прекрасный водитель
11993	9c0a25d3240cff489ad90873a45c6145	добрый и спокойный водитель.
11994	438373d57377882942e40c8801929eaf	Такое ощущение что пешком шёл 
11995	b93ac28b47e6333ff694bc1438969454	Не подъехал к точке заказа, потому что там шлагбаум!Пришлось звонить и объяснять,что он спокойно может въехать на территорию...видимо лень было догадаться!!!
11996	4860ebb582daf8c2574cecc81c58e002	водительбыл курящий потому в машине пахло табаком не обратил внимания на пожелание
11997	0c7a5972dfe400598910b1d4ae159458	Все супер
11998	ae084d7d5adb7cc306e2523742d9949a	отличный водитель!
11999	3805eb3a5239ed051e50efe06a348495	Отличный водитель 
12000	30e0047fba2d5be51f9e73d7d73f5295	не работало кресло переднего пассажирского сидения на откидывание. механизм сломан
12001	e89b10e3c6aa2aad530d306cbfc07769	Огромное спасибо Сеидову Эльмару Эльдару оглы за замечательное  путешествие!! Это не просто поездка, а настоящее путешествие с зажигательной музыкой и песнями.  Замечательный, позитивный человек!!
12002	10de39507f5cf768703f942533e4ea16	Отличный водитель
12003	7785efd2d48802feee00c06ba732e519	Добрый вечер! Водитель был без маски и сказал, что его зовут Игорь и он ездит под чужим аккаунтом. В салоне было сильно накурено и в середине поездки водитель закурил без моего согласия. Возмутительно! 
12004	49ef3fd47d43faacaa6edc29aac738f8	Хороший человек
12005	c26ee5c7053fc252b5404062ba61f940	отличный водитель.
12006	641da5ef4dc5c7ec4d1c691c32b3b358	очень приятная и вежливая общительная водитель такси, спасибо, огромное за приятную беседу и поездку в целом!
12007	738db96322605de36b6976e7845fe482	Отличный водитель
12008	b109c09f81f8cb80706789457e9052ca	Водитель - замечательный,  радио - тихое, все хорошо, но машина в плохом состоянии, едет и трясётся - даже с моим крепким желудком меня немного укачало.
12009	a9c08bc1875c00b52991ef73726d1e18	Отличный водитель 
12010	8aa402462698e557c65c60b17b07f0c7	Пушка 
12011	a40dc2417c30bbb2aec773bebf41e0ed	????
12012	466e2db42a764c1dfb67534c1a118a64	Отличный собеседник, претензий нет)
12013	458a43f44e61f7e3ef7ada075cd49eca	водитель замечательный!
12014	f9b5a745f8e99eac16438853c6ee3d08	Отличная поездка. Водитель довёз с комфортом. Спасибо, успела вовремя на совещание. 
12015	59aba7afaee27490bd74f3f38dc59581	Очень приятный и воспитанный водитель. доброжелательность и улыбка- два его основных козыря!!))
12016	3ac2ee23c46a629eb62d74db65ac64eb	Молодец! 
12017	19461ecb31dbc56dc3dbb80c694f5497	прекрасно !!!
12018	5208e2f9d1fb6d86e4343942009938e0	Классный , грамотный собеседник , таких бегите на работу)
12019	30b76838fe954b2a424a9b9bb3432434	молодчина 
12020	8d6b04a177a0afe16ca04ed7eb0296e4	Очень вежливый водитель, идеально чистый автомобиль. Спасибо 
12021	a1d8c4f03f138f87e1ac9e23707312ad	Водитель очень быстро довёз! Респект!
12022	17f05d98b60e48f6a7c23d287b2a62af	ВСЮ дорогу водитель смотрел видео на втором телефоне на коленках! Несколько раз звонил и принимал звонки на своём языке
12023	25ba7ffff3825e1fb43221353c137034	??
12024	d69c0e536e5dc1618029f04d9bae9db9	Вроде норм, но водитель очень резко тормозил перед лежачими полицейскими и все равно проезжал их быстро. Меня сзади подкидывало.
12025	51d6a898574a24e9a230904ee953c474	Хороший водитель, доехали без проблем. 
12026	9771e9cb1783261eb6ce5e4fb03ec353	Замечательный водитель,очень быстро и комфортно доехала.?
12027	9a9a8697cfe1ba0425b3f89e70f6ea9d	Водила космос!
12028	3307099a6502147196fc688ee6dea59e	Водитель подъехал не к тому дому. Пыталась оправдать себя тем, что «она не местная». Тогда вопрос, зачем водителю смартфон и навигатор в машине? Ставлю + за то что девушка была вежлива и сразу извинилась за оплошность. При этом требую возврата стоимости ожидания, так как мне пришлось искать машину. 
12029	31a02769d30712c52704d1de714d966a	После смены адреса,ехал по счётчику,Водитель пропустил поворот,пришлось объезжать,мол извините на плохом русском,а то что мне лишние деньги намотало это его не волнует
12030	5dfb4e9b2f3f94f73528a4c5cb061fc6	Классный парень, вежливый помог с коробкой ??дайте бонус ему ??
12031	7f73a49ce29b44483ca71b65e6f24802	очень комфортное вождение и превосходное знание города! 
12032	eb0f873a7dbbad643e4d8dba721716fc	Извините я заказал это такси У меня вещи остался на такси Я забыл его забрать Как можно забрать
12033	586edada8bc481ee78ba904fb661558d	Не доехал до точки, поставил что ожидает 
12034	b482119ef3c7940f8c31d7f72a3cf65a	Играл на всю громкость Михаил круо, и было небезопасное вождение, реально очень страшно было ехать!
